audio_file|text|speaker_name
wavs/ep112_0012.wav|اللي بقوا من أكتر شعوب العالم استخداما للمخدر ده.|spk0
wavs/ep112_0013.wav|والمفارقة الغريبة هي أن الصينيين رغم كنهم أكبر منتج للمواد الاولية.|spk0
wavs/ep112_0017.wav|الصين عندها قوانين صارمة جدا للمخدرات.|spk0
wavs/ep112_0018.wav|بتخلي البلد بعيدة عن قافة ادمان المخدرات.|spk0
wavs/ep112_0020.wav|عندهم قناعة بان الصين اصدى ومتعمدة.|spk0
wavs/ep112_0022.wav|علشان تدمرها وتنتقم من اللي حصل فيها ايام حروب الافيون زمان.|spk0
wavs/ep112_0023.wav|لما تم اجبار شعبها على ادمان المخدرات بشكل دمر البلد.|spk0
wavs/ep112_0025.wav|اللي الأمريكيّين بيعتبروه تهديد كبير لشبابهم واقتصادهم.|spk0
wavs/ep112_0031.wav|العقار ده كان مستخلص من مواد افيونية.|spk0
wavs/ep112_0032.wav|وكان عبارة عن مسكن للالام المتقصطة والشديدة.|spk0
wavs/ep112_0034.wav|المهم المسكن ده نزل السوق سنة 1996.|spk0
wavs/ep112_0035.wav|وفي الحملة التسوئية بتاعت شركة بورتوفارما.|spk0
wavs/ep112_0036.wav|قممت الناس أنّه عقار امن وغير مسبب للادماء.|spk0
wavs/ep112_0037.wav|لانه على حسب كلامها المادة الفعالة فيه.|spk0
wavs/ep112_0043.wav|سواءت للاوكسيكونتين من خلال استهداف الاطباء.|spk0
wavs/ep112_0049.wav|في تسويق الاوكسيكونتين لاعداد ضخمة من الناس.|spk0
wavs/ep112_0052.wav|اللي احلها بيستسهلوا عادة استخدام مسكنات الالم.|spk0
wavs/ep112_0053.wav|وفقا لتقدرات مكتب المحاسبة العامة في الولايات المتحدة.|spk0
wavs/ep112_0054.wav|فمبيعات الاوكسيكونتين زادت بشكل كبير جدا.|spk0
wavs/ep112_0056.wav|لدرجة أنّه بقى مسكن الالام المتوسطة والشديدة.|spk0
wavs/ep112_0063.wav|وانه اولا بيتوصف للمرضى بدون داعي طبي.|spk0
wavs/ep112_0067.wav|أو اطباء الرعاية الاولية.|spk0
wavs/ep112_0070.wav|بيوصفوا الاوكسيكونتين للمرضى اللي بتعرضوا عليه.|spk0
wavs/ep112_0071.wav|كان فيه استسهال واضح من قبل مقدم الرعاية الصحية.|spk0
wavs/ep112_0094.wav|ساهم في فقدان مئات الالاف من الأمريكيّين.|spk0
wavs/ep112_0101.wav|كان فيه مسكنات الام أو ادوية افيونية كتير.|spk0
wavs/ep112_0113.wav|99 من امدادات العالم من الهايدروكودون.|spk0
wavs/ep112_0114.wav|و83 من امدادات العالم من الاوكسيكودون.|spk0
wavs/ep112_0121.wav|ارتفع من حوالي 174 مليون رشدة.|spk0
wavs/ep112_0123.wav|بما يقرب من 257 مليون رشدة في 2009.|spk0
wavs/ep112_0134.wav|وادارة خلفو باراك اوباما في بداية عهدها.|spk0
wavs/ep112_0142.wav|بدات المرحلة التانية من رحلة الأمريكيّين.|spk0
wavs/ep112_0155.wav|كانت مسؤولة عن اغراق السوق الأمريكي بالهيروين.|spk0
wavs/ep112_0159.wav|في 2015 كان 93 من الهيروين المنتشر في أمريكا.|spk0
wavs/ep112_0199.wav|لانه مخدر صناعي بتم تصنيعه في المختبرات.|spk0
wavs/ep112_0219.wav|يعني وفقا لتقدرات ادارة مكافحة المخدرات الأمريكيّة.|spk0
wavs/ep112_0227.wav|ما بين 16 ل 24 كيلو من مواد زي بودرة التلك.|spk0
wavs/ep112_0231.wav|وبكده يكسبنا قيمته 1.6 مليون دولار.|spk0
wavs/ep112_0235.wav|أو يخلطوا الفنتانيل مع مخدرات زي الهيروين والكوكاين.|spk0
wavs/ep112_0239.wav|مخدر قوي جدا اقوى بكتير جدا من الهيروين.|spk0
wavs/ep112_0249.wav|المهم الفنتانيل اكتسح السوق الأمريكي بشكل مرعب.|spk0
wavs/ep112_0251.wav|نظام معلومات المختبر الوطني للطب الشرعي.|spk0
wavs/ep112_0253.wav|اللي بيتم ضبطها من قبل سلطات انفاذ القانون في الولايات المتحدة.|spk0
wavs/ep112_0254.wav|كان عنده 934 تقرير عن الفنتانيل.|spk0
wavs/ep112_0256.wav|كان تحت يده أكتر من 5000 تقرير عن الفنتانيل.|spk0
wavs/ep112_0258.wav|العدد وصل لما يقرب من 59 ألف تقرير.|spk0
wavs/ep112_0277.wav|لان الصين اللي بتملك أكبر صناعة كيميائية.|spk0
wavs/ep112_0298.wav|وفضلت مشكلة الفنتانيل بتحدد أمريكا.|spk0
wavs/ep112_0317.wav|أنّها تفرض قيود على 3 من المواد الاولية.|spk0
wavs/ep112_0320.wav|فرضت رقابة أكثر سرامة على انتاجها وبيعها.|spk0
wavs/ep112_0338.wav|أصبحت السبب الرئيسي للوفاة بين الأمريكيّين.|spk0
wavs/ep112_0367.wav|والفكرة دي بيشجعوا عليها بعض الأمريكيّين.|spk0
wavs/ep112_0369.wav|اللي توفوا نتيجة جرعات زايدة من الفنتانيل.|spk0
wavs/ep112_0370.wav|قدموا التماس لمكتب الممثلة التجارية الأمريكيّة.|spk0
wavs/ep112_0372.wav|طالبوا فيه بفتح تحقيق في الدور المزعوم للصين.|spk0
wavs/ep112_0376.wav|أن أمريكا تفرد تعريفات جمركية على بضايع صينية.|spk0
wavs/ep112_0378.wav|كوسيلة لعقاب الصين على دورها في ازمة الفنتانيل.|spk0
wavs/ep113_0017.wav|من خلال القصف المكثف لو ما استسلموش.|spk0
wavs/ep113_0042.wav|لصمود واوي في وجه طوفان العقوبات الغربية.|spk0
wavs/ep113_0043.wav|وتجنبها للمصير اللي البعض شافه محتوم.|spk0
wavs/ep113_0052.wav|اللي دخل فيه بخطة جريئة وغير تقليدية.|spk0
wavs/ep113_0055.wav|اللي بتهدف لجعله واحد من القطاعات المربحة للشركة.|spk0
wavs/ep113_0069.wav|نائب رئيس التنفيذ لشركة السيارات الصينية العملاقة بي واي دي.|spk0
wavs/ep113_0083.wav|لازم انت كمورد تاخد الامر على محمل الجد.|spk0
wavs/ep113_0240.wav|واوي انفقت مالها يقل عن 5.6 مليار دولار.|spk0
wavs/ep113_0253.wav|بلغت أكتر من 353 ألف سيارة.|spk0
wavs/ep113_0260.wav|تم اطلاقها الاول مرة في سبتمبر 2023.|spk0
wavs/ep113_0261.wav|في غضون 25 يوم بس من طرحها في السوق.|spk0
wavs/ep113_0275.wav|خصوصا وان واوي استخدمت قنوات التوزيع التابع لها.|spk0
wavs/ep113_0293.wav|بدات تستعين بنظام القيادة الزكية بتاع واوي.|spk0
wavs/ep113_0299.wav|شركات السيارات الاجنبية اللي شايفة المنافسة في السوق مشتعلة.|spk0
wavs/ep113_0304.wav|خصوصا وان واوي كعادتها في كل القطاعات اللي بتدخل فيها.|spk0
wavs/ep113_0308.wav|علشان كده الكل في صناعة السيارات بيجري على واوي.|spk0
wavs/ep113_0317.wav|علشان ده يبقى خامس مشروع مشترك لوواوي مع شركات السيارات.|spk0
wavs/ep113_0320.wav|وشركات السيارات بتتولى تصنيع السيارة نفسها.|spk0
wavs/ep113_0326.wav|الكيان الجديد ده أصبح مسؤول عن تسويق منتجاته.|spk0
wavs/ep113_0337.wav|واللي بتعتبره نظام فيه امكانيات تكنولوجية فريدة.|spk0
wavs/ep113_0340.wav|بشكل اقرب ما يكون للسائق البشري صاحب الخبرة.|spk0
wavs/ep113_0342.wav|على القيادة بدون خرايط وعلى تجنب الاستضاءة.|spk0
wavs/ep113_0346.wav|اللي هي نتيجة تعاون مشترك بين واوي وشير الصينية.|spk0
wavs/ep113_0353.wav|الخلاصة هي أن واوي واضح أنّها ناوية تكمل في الجزء ده من صناعة السيارات.|spk0
wavs/ep113_0354.wav|واللي بيخليها قادرة تستفيد تقريبا من السوق بالكامل.|spk0
wavs/ep113_0355.wav|وتتعاون مع الجميع بدون ما تحرق جاز كتير.|spk0
wavs/ep113_0356.wav|أو بدون ما تعرض نفسها لمخاطر المنافسة الشرسة وحروب الاسعار.|spk0
wavs/ep113_0361.wav|ارباح واوي ارتفعت بحوالي 18.|spk0
wavs/ep113_0362.wav|ووصلت ل 54.9 مليار يوان.|spk0
wavs/ep113_0367.wav|هو اولا نمو عمليات الشركة في مجال الهواتف الزكية.|spk0
wavs/ep113_0368.wav|اللي لحد وَقت قريب كان الأمريكيّين متخيلين.|spk0
wavs/ep113_0370.wav|وثانيا نمو اعمالها المرتبطة بالحلول والخدمات اللي بتوفرها.|spk0
wavs/ep114_0009.wav|اللي ما بيحبش الوزيرة المستقيلة واللي طلع استهزا بيها بعد استقالتها.|spk0
wavs/ep114_0010.wav|ترامب في الحقيقة قاعد بيستمتع في مقر اقامته في فلوريدا.|spk0
wavs/ep114_0011.wav|وهو شايف تصرحاته وتهديداته بتتسبب في سقوط الحكومة الكندية.|spk0
wavs/ep114_0013.wav|في عيون الكنديين اللي شايفين الرئيس الأمريكي القادم.|spk0
wavs/ep114_0014.wav|كل شوية عمال يهزق بلدهم وبيوقع وبيضرب اسفين بين السياسيين في حكوماتهم.|spk0
wavs/ep114_0018.wav|وللرئيس الأمريكي كان بيكره وزيرة المالية المستقيلة.|spk0
wavs/ep114_0019.wav|وهل ممكن نشوف الحكومة الكندية الحالية بتنهار قريب؟|spk0
wavs/ep114_0022.wav|في 4 ديسمبر سنة 2019 واثناء جلوسه إلى جانب المستشارة الالمانية وقتها انجلا ميركل.|spk0
wavs/ep114_0023.wav|في مؤتمر صحفي اعقد على هامش قمة حلف شمال الاطلاص في بريطانيا.|spk0
wavs/ep114_0024.wav|احد الصحفيين سال الرئيس الأمريكي دونالد ترامب.|spk0
wavs/ep114_0027.wav|إذا كان سمع الكلام اللي قالوا عليه رئيس الوزراء الكندي جاستن ترودو.|spk0
wavs/ep114_0029.wav|قبل السؤال ده بساعات تم تسريب فيديو تم تصويره خلصة.|spk0
wavs/ep114_0030.wav|في حفلة الاستقبال اللي نظمه قصر باكنجهام لقادة حلف شمال الاطلاصي.|spk0
wavs/ep114_0033.wav|أثناء وقوفه مع رئيس الوزراء البريطاني وقتها بورس جونسون.|spk0
wavs/ep114_0041.wav|بسبب أن كندا بتنفق أقل من ما يعادل 2 من نتيجة المحل الاجمالي على الدفاع.|spk0
wavs/ep114_0044.wav|لازم تنفق ما لا يقل عن 2 من نتيجة المحل الاجمالي على الدفاع.|spk0
wavs/ep114_0045.wav|ولكن في حقيقة الامر الخلافات بين الرجلين اعمق واقدم بكتير من كده.|spk0
wavs/ep114_0046.wav|وبتتجاوز بالتاكيد الخلاف حوالين ضعف الانفاق الدفاعي لكندا في اطار حلف النيتو.|spk0
wavs/ep114_0047.wav|في 2016 واثناء حملته للانتخابات الرئاسية.|spk0
wavs/ep114_0048.wav|اللي خاضها ضد مرشحة الحزب الديمقراطي وقتها هيلاري كلينتون.|spk0
wavs/ep114_0052.wav|واللي كانت بتضم كل من الولايات المتحدة والمكسيك وكندا.|spk0
wavs/ep114_0053.wav|لدرجة أنّه وصفها بانها اسوا اتفاق تجاري على الاطلاق.|spk0
wavs/ep114_0054.wav|وكانت ثمرت مفاوضات لسنين طويلة بين الدول الثلاثة.|spk0
wavs/ep114_0055.wav|وبفضلها تشكلت أكبر منطقة للتجارة الحرة في العالم.|spk0
wavs/ep114_0056.wav|وعلى مدار السنين اللاحقة شكلت نافتة حجر الزاوية للعلاقات التجارية بين الدول الثلاثة.|spk0
wavs/ep114_0059.wav|وعلى هذا الاساس بعد دخوله للبيت الابيض في 2017.|spk0
wavs/ep114_0060.wav|بدا يحاول يدفع المكسيك وكندا ناحية قاعدة التفاوض على ابنودها.|spk0
wavs/ep114_0063.wav|وما بين الحكومة المكسيكية والحكومة الكندية من جهة تانية.|spk0
wavs/ep114_0064.wav|خلال الفترة دي ترامب ضرب البلدين أكتر من ضربة مؤلمة.|spk0
wavs/ep114_0065.wav|يمكن ابرزه كان قراره بفرض تعريفات جمهورية على الوردات الأمريكيّة.|spk0
wavs/ep114_0067.wav|في مارس 2018 ترامب وقع على امر تنفيذي.|spk0
wavs/ep114_0068.wav|تم بموجبه فرض تعريفة قيمتها 25 على وردات الصلب.|spk0
wavs/ep114_0072.wav|ولكن بعدها بحوالي شهرين وتحديدا في مايو 2018.|spk0
wavs/ep114_0073.wav|وبالتزامن مع تعثر المفاوضات حوالي النفطة.|spk0
wavs/ep114_0075.wav|وادرك كندا والمكسيك ضمن قيمة الدول.|spk0
wavs/ep114_0077.wav|ودي كانت ضربة قوية للبلدين وخصوصا كندا.|spk0
wavs/ep114_0078.wav|اللي كانت بتعتبر المصدر الرئيسي للصلب والالومنيوم.|spk0
wavs/ep114_0080.wav|وده خلى كندا والمكسيك برضو يردوا بتعريفات مضادة.|spk0
wavs/ep114_0087.wav|اسمها الاتفاقية بين الولايات المتحدة والمكسيك وكندا.|spk0
wavs/ep114_0089.wav|الاتفاقية دي صدقت عليها الجهات التشريعية في الدول الثلاثة.|spk0
wavs/ep114_0093.wav|وبناء علي دخلت الاتفاقية الجديدة بين الدول الثلاثة.|spk0
wavs/ep114_0104.wav|الا أن ترودو نجح في البقاء على راس الحكومة الكندية.|spk0
wavs/ep114_0106.wav|ترودو يمكن كان سعيد بخروج ترامب من البيت الابيض.|spk0
wavs/ep114_0109.wav|وده غير أن علاقته بخصم ترامب وسلفه جو بايدن افضل كتير.|spk0
wavs/ep114_0111.wav|جو بايدن زي ما استلم البيت الابيض من ترامب في 2021.|spk0
wavs/ep114_0112.wav|حيسلمه له تاني في يناير 2025.|spk0
wavs/ep114_0114.wav|ونوي حاسب ترودو وكندا على الاديم والجديد.|spk0
wavs/ep114_0116.wav|ترامب أعلن أنّه واحد من اوائل الاوامر التنفيذية.|spk0
wavs/ep114_0117.wav|اللي نوي وقعها بمجرد دخوله البيت الابيض يوم 20 يناير القادم.|spk0
wavs/ep114_0118.wav|هو فرض تعريفات جمركية نسبتها 25.|spk0
wavs/ep114_0121.wav|واللي على حد زعمه بتسمح بنفاذ المحاجرين غير الشرعيين والمخدرات.|spk0
wavs/ep114_0125.wav|83 من صادرات المكسيك بتروح أمريكا.|spk0
wavs/ep114_0126.wav|و75 من صادرات كندا موجهة للسوق الأمريكي.|spk0
wavs/ep114_0130.wav|ومش مستبعد أنّهم يتورطوا بسببها في فخر ركود الاقتصادي.|spk0
wavs/ep114_0139.wav|هي مشكلة امريكية بتتعلق بالمجتمع الأمريكي.|spk0
wavs/ep114_0142.wav|فوضحت أن بلدها بزلت جهود كبيرة لمعالجتها.|spk0
wavs/ep114_0161.wav|وبالتالي فيه امكانية لضمها للولايات المتحدة.|spk0
wavs/ep114_0163.wav|وفي الليلة دي ترودوا وفريقه كانوا بيتحكوا على نكت ترامب.|spk0
wavs/ep114_0232.wav|ده طبعا بافتراض أنّه هيكمل ولايته الحالية لاخرها.|spk0
wavs/ep114_0246.wav|وحتنضم لقايمة طويلة من الحكومات المنهارة.|spk0
wavs/ep114_0271.wav|اللي بيكسبوا أقل من 150 ألف دولار كندي في السنة.|spk0
wavs/ep114_0274.wav|كل دي سياسات كانت بتعرضها وزيرة المالية المستقيلة.|spk0
wavs/ep114_0302.wav|يعني محدش هيفتقدها ولا هيزعل عليها.|spk0
wavs/ep114_0312.wav|هتخصص حوالي 1.3 مليار دولار كندي.|spk0
wavs/ep114_0313.wav|أو ما يعدل 909 مليون دولار امريكي.|spk0
wavs/ep114_0322.wav|القت القبض على أكتر من 23 ألف شخص.|spk0
wavs/ep115_0021.wav|اتدمرت بشكل ساحق على مدار السنين الاخيرة.|spk0
wavs/ep115_0038.wav|نقلت أكتر من 200 طل من الاوراق النقدية.|spk0
wavs/ep115_0052.wav|وليه الموضوع ده كان محط بقدر كبير من السرية؟|spk0
wavs/ep115_0060.wav|بموجة بعقد موقع بين الطرفين من 2008.|spk0
wavs/ep115_0061.wav|الشركة دي طرت تلتزم بعقوبات الاتحاد الأوروبي.|spk0
wavs/ep115_0062.wav|وتوقفت عن طباعة الفئات المختلفة من الليرة السورية.|spk0
wavs/ep115_0068.wav|الحكومة السورية لجات لوحدة من اوثق حلفائها.|spk0
wavs/ep115_0079.wav|ودخلت دايرة التداول تحديدا في دمشق وحلب.|spk0
wavs/ep115_0089.wav|وتورط البلد في تضخم جامح أو هايبر انفليشن.|spk0
wavs/ep115_0093.wav|اولا النفقات الحكومية زادت بشكل أساسي.|spk0
wavs/ep115_0096.wav|وثانيا الارادات الحكومية بدات في التراجع.|spk0
wavs/ep115_0117.wav|حصلت على مساعدات من دول زي إيران وروسيا والصين.|spk0
wavs/ep115_0118.wav|ولكن ده ما كانش كافي لسد العجز المالي المتنامف صارح.|spk0
wavs/ep115_0119.wav|في الدول المفروض عليها عقوبات زي سوريا عادة.|spk0
wavs/ep115_0123.wav|اشارت إلى تورط الحكومة السورية راسا فيها.|spk0
wavs/ep115_0125.wav|اتثابتها من خلال تورطها في تسهيل تجارة المخدرات.|spk0
wavs/ep115_0127.wav|برضو ما كانتش كافية لتعويض الدخل الحكومي المفقود.|spk0
wavs/ep115_0131.wav|وبكميات ضخمة جدا تتجاوز حاجة الاقتصاد بكتير جدا.|spk0
wavs/ep115_0132.wav|وده علشان يفضل الاقتصاد قائم كشكل بس.|spk0
wavs/ep115_0138.wav|سوريا اللي عَدَد سكانها وقتها كان أكتر من 21 مليون نسمة.|spk0
wavs/ep115_0139.wav|كان اجمال قوتها العاملة بيقترب من 4.5 مليون شخص.|spk0
wavs/ep115_0141.wav|الموظفين الحكوميين دول لو ما تمش دفع رواتبهم.|spk0
wavs/ep115_0142.wav|الحكومة والنظام السياسي بالكامل حينهار وحيتفكك.|spk0
wavs/ep115_0144.wav|كانت حريصة على أن الناس دي تلاقي آخر الشهر ورق تقبض.|spk0
wavs/ep115_0146.wav|بمرور الوقت ورق التوليد بقى أكتر قيمة من الليرة السورية.|spk0
wavs/ep115_0150.wav|دلوقتي بعد مرور 14 سنة لو افترضنا أن رتبه اتضاعف 50 مرة.|spk0
wavs/ep115_0152.wav|فهو في حقيقة الامر ما بيقبضش أكتر من 40 دولار.|spk0
wavs/ep115_0153.wav|وده لو حسبناها على سِعر الصرف اللي تحسن مؤخرا.|spk0
wavs/ep115_0154.wav|ووصل ل 12،500 ليرة مقابل كل دولار.|spk0
wavs/ep115_0158.wav|في ظل اغراق السوق بكميات ضخمة منها.|spk0
wavs/ep115_0159.wav|في منتصف 2013 الليرة السورية سِعر صرفها قدام الدولار.|spk0
wavs/ep115_0161.wav|وده بعد ما كان عامل 47 ليرة مقابل كل دولار قبلها بسنتين.|spk0
wavs/ep115_0173.wav|حيواجه عقوبة السجن لمدة قد تصل لعشر سنين.|spk0
wavs/ep115_0174.wav|في محاولة يائسة لدفع الناس بالتمسك بالليرة.|spk0
wavs/ep115_0177.wav|لدرجة خلت السوريين يخافوا ينطقوا كلمة دولار.|spk0
wavs/ep115_0270.wav|أو السعي للحصول على الدعم من دول العالم.|spk0
wavs/ep115_0284.wav|الاكوادور عانت من فقدان عملتها المحلية السكري.|spk0
wavs/ep115_0305.wav|من ما يقرب من 105 في اكتوبر سنة 2000.|spk0
wavs/ep115_0359.wav|وهي المانيا والنمسا والمغر وبولندا.|spk0
wavs/ep115_0364.wav|فالتضخم المفرط بينتهي في غضون اسابيع.|spk0
wavs/ep116_0022.wav|حتقل لصالح ملفات أكثر اهمية.|spk0
wavs/ep116_0024.wav|سوريا اللي طالما اسمها ارتبط بالقتل والدمار.|spk0
wavs/ep116_0027.wav|وهي بتستعد لمرحلة قد تكون هي الاهم في تاريخها.|spk0
wavs/ep116_0029.wav|ولكن فيها تحديات اهمها تحدي اعادة اعمار البلد.|spk0
wavs/ep116_0044.wav|أعلنت أنّها هتعلق عملية معالجة طلبات اللجوء الجديدة.|spk0
wavs/ep116_0051.wav|السياسيين الاوروبيين وخصوصا المنتمين منهم لليمين.|spk0
wavs/ep116_0052.wav|مستعجلين على دفع مئات الالاف من السوريين.|spk0
wavs/ep116_0055.wav|بزريعة أن سبب لجوءهم في المقام الاول.|spk0
wavs/ep116_0058.wav|مناهضة للاجئين بدات اصواتها ترتفع مؤخرة.|spk0
wavs/ep116_0063.wav|الا أنّها لا تزال ابعد ما تكون عن الاستقرار.|spk0
wavs/ep116_0072.wav|اقتصاد سوريا وبنيتها التحتية مدمرين.|spk0
wavs/ep116_0078.wav|ل 9 مليار دولار بس في 2023.|spk0
wavs/ep116_0105.wav|ففيما لا يقل عن 328 ألف مسكن.|spk0
wavs/ep116_0130.wav|اللي كانوا شايلين اقتصاد البلد قبل 2011.|spk0
wavs/ep116_0135.wav|انخفض مما يقرب من 400 ألف برميل يوميا.|spk0
wavs/ep116_0138.wav|هو تعرض قَدَر كبير من منشآت النفطية السورية.|spk0
wavs/ep116_0165.wav|فاكتر من 80 من المنتجات النفطية.|spk0
wavs/ep116_0202.wav|خصوصا وانهم مش مستعجلين على الخطوة دي.|spk0
wavs/ep116_0205.wav|أيّ تغيير من جهة أمريكا فيما يخص سوريا.|spk0
wavs/ep116_0213.wav|ادارة ترامب سحبت الاموال اللي كانت أعلنت.|spk0
wavs/ep116_0234.wav|الأمريكيّين مصنفين سوريا كدولة رعية للارهاب.|spk0
wavs/ep116_0238.wav|بعدها الولايات المتحدة اصدرت أكتر من امر تنفيذي.|spk0
wavs/ep116_0240.wav|وبتستهدف تقييد حركة التجارة بين البلدين.|spk0
wavs/ep116_0241.wav|الضرب تحت الحزان بقى بدا في 2019.|spk0
wavs/ep116_0247.wav|بحيث تبقى قادرة تعاقب الافراد والشركات والحكومات.|spk0
wavs/ep116_0248.wav|اللي بتمارس أيّ عَمَل تجاري مع الحكومة السورية.|spk0
wavs/ep116_0257.wav|طريق شبه ده صعب أن لم يكن مستحيل دولة تخوضه.|spk0
wavs/ep116_0259.wav|وبالتالي لو ترامب رفع العقوبات المفروضة على سوريا.|spk0
wavs/ep116_0260.wav|ولغى أو علق العمل بقانون قيصر.|spk0
wavs/ep116_0289.wav|اللي بتبرز برضو كمرشح ثالث للمشاركة.|spk0
wavs/ep116_0298.wav|اسعار اسهم شركات الانشاءات والاثمنت والصلب التركية.|spk0
wavs/ep116_0301.wav|بان الشركات دي هتلعب دور محوري ورئيسي.|spk0
wavs/ep116_0305.wav|الاولى هي أن تركيا عندها بالفعل قطاع بناء ضخم.|spk0
wavs/ep116_0312.wav|فهي وجود علاقة قوية بتربط ما بين القيادة السورية الحالية.|spk0
wavs/ep116_0316.wav|تركيا برضو لها مصلحة تانية في اعادة اعمار سوريا.|spk0
wavs/ep116_0327.wav|وهي أن السوريين في كل البلاد اللي نزحوا لها.|spk0
wavs/ep116_0328.wav|تقريبا كانوا بمثابة اضافة مهمة وحيوية للاقتصاد.|spk0
wavs/ep117_0006.wav|الاقتصاد السوري دمر وفقد اغلب مقاوماته واعمدته الاساسية نهارت.|spk0
wavs/ep117_0007.wav|ومن اعمدت الاقتصاد السوري المنهارة قطاع النفط اللي كان مصدر دخل السورية.|spk0
wavs/ep117_0008.wav|وده قبل ما يتحول في السنين الاخيرة لجثة هامدة وثروة محل تنازع وطمع من قبل اطراف مختلفة.|spk0
wavs/ep117_0009.wav|احد الاطراف اللي طمعت في مرحلة ما في النفط السوري كانت الولايات المتحدة.|spk0
wavs/ep117_0010.wav|تحديدا الرئيس الأمريكي دونالد ترامب اللي بيستعد لدخول البيت الابيض للمرة التانية في يناير القادة.|spk0
wavs/ep117_0011.wav|ترامب حط قبل كده خطة للاستيلاء على عوائد النفط السوري بمساعدة شركة امريكية.|spk0
wavs/ep117_0013.wav|ولترامب طمع في ثروة سوريا النفطية رغم أنّها مش كبيرة.|spk0
wavs/ep117_0019.wav|اتكلمت مع ترامب حوالين تدخل قوات حلف شمال الاطلس الناتو.|spk0
wavs/ep117_0020.wav|وعلى راسه الولايات المتحدة ضد نظام الرئيس الليبي الراحل معمر القذافي.|spk0
wavs/ep117_0021.wav|في السياق ده ترامب اتكلم حوالين دور الولايات المتحدة في التدخل في ليبيا.|spk0
wavs/ep117_0026.wav|هل حتايد بقاء القوات الأمريكيّة في العراق بعد 2011؟|spk0
wavs/ep117_0028.wav|يعني لو الامر بايدي كنت حاخد النفط العراقي.|spk0
wavs/ep117_0031.wav|بانه ضد دخول أمريكا حَرب العراق وضد بقاء القوات هناك.|spk0
wavs/ep117_0040.wav|كلم فيها معاه برضو عن مسالة انسحاب الولايات المتحدة من العراق.|spk0
wavs/ep117_0042.wav|بص يا جورج احنا رحت العراق وصرفنا هناك 1.5 تريليون دولار.|spk0
wavs/ep117_0043.wav|ودي فلوس كنا نقدر بيها نعيب بناء نص أمريكا.|spk0
wavs/ep117_0044.wav|وبعدين كامل وابدع اعتراضه على فكرة خروج أمريكا من العراق خالية الوفاق.|spk0
wavs/ep117_0045.wav|وقال له زمان كان اللي بيخش الحرب وبيكسبها بيكوش على الغنائي.|spk0
wavs/ep117_0049.wav|يعني لم اخزه احنا ما بنسرقش.|spk0
wavs/ep117_0075.wav|رجل دولة واصبح على راس السلطة التنفيذية.|spk0
wavs/ep117_0086.wav|ترامب كان بيسعى لتنفيذ احد وعود حملته الانتخابية.|spk0
wavs/ep118_0009.wav|وهو اللي نشر لاحقا الفيديو اللي تم استخدامه.|spk0
wavs/ep118_0010.wav|باستهداف السيدة الاولى وزوجها من خلال اتهامهم بالفساد.|spk0
wavs/ep118_0011.wav|والمشكلة هي أن مش دي الفضاحة الوحيدة أو الاتهام الوحيد.|spk0
wavs/ep118_0013.wav|السيدة الاولى حوطتها اتهامات مختلفة بالفساد في الشهور الاخيرة.|spk0
wavs/ep118_0014.wav|وده اثر بالسلب على شعبية زوجها اللي ما كانش ناقص اصل.|spk0
wavs/ep118_0015.wav|الرئيس الكوري الجنوبي يونسو كيول من ساعة ما دخل البيت الازرق في 2022.|spk0
wavs/ep118_0016.wav|في خنات لا تنتهي مع المعارضة اللي بتسيطر على اغلبية مقعد البرلمان.|spk0
wavs/ep118_0017.wav|الخنات دي سببت في تدمير شعبيته وانخفضها لمستويات تاريخية.|spk0
wavs/ep118_0019.wav|بانه رئيس عاجز لا عارف يتعامل مع المعارضة.|spk0
wavs/ep118_0020.wav|ولا عارف يسيطر على زوجته اللي من وجهة نظرهم بيوفر لها الحماية من أيّ ملاحقات قضائية.|spk0
wavs/ep118_0022.wav|الرئيس الكوري الجنوبي اقدم على خطوة مجنونة وغير مسبوقة في تاريخ الديمقراطية الكورية الجنوبية.|spk0
wavs/ep118_0024.wav|في مساء 3 ديسمبر الرئيس الكوري الجنوبي أعلن فرض الاحكام العرفية.|spk0
wavs/ep118_0025.wav|في خطوة فجاة مش بس الكوريين الجنوبيين وانما العالم كله.|spk0
wavs/ep118_0026.wav|في الليلة دي كوريا جنوبية منامتش والبلد اشتعلت.|spk0
wavs/ep118_0028.wav|واللي قادت إلى أن البرلمان الكوري الجنوبي كان بيصوت بعدها بثلاث ايام.|spk0
wavs/ep118_0029.wav|ورئيس من منصبه في جلسة درامية شهدت صراخ وسب وشتاين بين اعضاء البرلمان.|spk0
wavs/ep118_0031.wav|علشان نفهم اللي حصل في كوريا خلال الساعات والايام الاخيرة.|spk0
wavs/ep118_0032.wav|لازم نرجع بالتاريخ شويتين لورا علشان نفهم سياق الاحداث.|spk0
wavs/ep118_0033.wav|هنرجع تحديدا لاخر مرة تم فيها فرض الاحكام العرفية في كوريا الجنوبية.|spk0
wavs/ep118_0035.wav|معرفة اللي حصل في كوريا الجنوبية في اللحظة دي وعلى مدار السنوات الخمسة واربعين اللاحقة.|spk0
wavs/ep118_0036.wav|هو مفتاح فيه ما اخطر ست ساعات في تاريخ الجمهورية الكورية الجنوبية الخمسة.|spk0
wavs/ep118_0040.wav|مدير وكالة الاستخبارات المركزية الكورية الجنوبية تيم جاي جيو.|spk0
